"t","toy","p","Ws1","Wd1","T1","Ws2","Wd2","T2","Ws3","Wd3","T3"
1999-08-08 22:00:00,219.917,0.551,6.1,81.5,288.6,6.1,81.5,288.6,6.1,81.5,288.6
1999-08-08 23:00:00,219.958,0.444,6.2,74.2,288.2,6.2,74.2,288.2,6.2,74.2,288.2
1999-08-09 00:00:00,220,0,6.2,62.2,287.9,6.2,62.2,287.9,6.2,62.2,287.9
1999-08-09 01:00:00,220.042,0.066,5.1,51.3,287.7,6.7,52.3,287.7,6.7,52.3,287.7
1999-08-09 02:00:00,220.083,0.274,4.7,34.7,287.8,4.7,34.7,287.8,6.2,45,287.6
1999-08-09 03:00:00,220.125,0,5.2,26.1,287.9,5.2,26.1,287.9,5.2,26.1,287.9
1999-08-09 04:00:00,220.167,0,5.9,25.3,288,5.9,25.3,288,5.9,25.3,288
1999-08-09 05:00:00,220.208,0,5.5,23.7,288.2,5.5,23.7,288.2,5.5,23.7,288.2
1999-08-09 06:00:00,220.25,0,5.8,15,288.4,5.8,15,288.4,5.8,15,288.4
1999-08-09 07:00:00,220.292,0,4.9,355.3,288.4,6,3.8,288.8,6,3.8,288.8
1999-08-09 08:00:00,220.333,0,5,332.4,288.7,5,332.4,288.7,6.3,349,289
1999-08-09 09:00:00,220.375,0,5.7,329.4,288.8,5.7,329.4,288.8,5.7,329.4,288.8
1999-08-09 10:00:00,220.417,0,5.6,331.1,288.9,5.6,331.1,288.9,5.6,331.1,288.9
1999-08-09 11:00:00,220.458,0.131,5.3,332.9,288.9,5.3,332.9,288.9,5.3,332.9,288.9
1999-08-09 12:00:00,220.5,0.215,5,332.4,288.8,5,332.4,288.8,5,332.4,288.8
1999-08-09 13:00:00,220.542,0.254,3.7,312.8,289.6,4.8,321,289,4.8,321,289
1999-08-09 14:00:00,220.583,1.233,4.2,298.4,290,4.2,298.4,290,4.7,311.5,289.3
1999-08-09 15:00:00,220.625,1.073,3.9,291.3,290.3,3.9,291.3,290.3,3.9,291.3,290.3
1999-08-09 16:00:00,220.667,0,3.6,300.1,290.5,3.6,300.1,290.5,3.6,300.1,290.5
1999-08-09 17:00:00,220.708,0,3.4,301.8,290.6,3.4,301.8,290.6,3.4,301.8,290.6
1999-08-09 18:00:00,220.75,0,5,292.4,290.3,5,292.4,290.3,5,292.4,290.3
1999-08-09 19:00:00,220.792,0,4.1,297.8,289.6,5.1,284.9,289.5,5.1,284.9,289.5
1999-08-09 20:00:00,220.833,0,2.9,285.9,289.2,2.9,285.9,289.2,3.5,276.5,289
1999-08-09 21:00:00,220.875,0,2.9,268,289,2.9,268,289,2.9,268,289
1999-08-09 22:00:00,220.917,0,3.1,258.7,288.8,3.1,258.7,288.8,3.1,258.7,288.8
1999-08-09 23:00:00,220.958,0,3.3,246.6,288.6,3.3,246.6,288.6,3.3,246.6,288.6
1999-08-10 00:00:00,221,0,3.8,236.7,288.4,3.8,236.7,288.4,3.8,236.7,288.4
1999-08-10 01:00:00,221.042,0,4.2,236.7,288.2,4.4,245.8,288.3,4.4,245.8,288.3
1999-08-10 02:00:00,221.083,0,4.6,267.5,288.2,4.6,267.5,288.2,4.3,252.4,288.3
1999-08-10 03:00:00,221.125,0.001,4.4,288.4,288.4,4.4,288.4,288.4,4.4,288.4,288.4
1999-08-10 04:00:00,221.167,0,4.4,301.9,288.7,4.4,301.9,288.7,4.4,301.9,288.7
1999-08-10 05:00:00,221.208,0,3.6,318.4,288.8,3.6,318.4,288.8,3.6,318.4,288.8
1999-08-10 06:00:00,221.25,0,2.2,329.9,288.7,2.2,329.9,288.7,2.2,329.9,288.7
1999-08-10 07:00:00,221.292,0,2.1,166,288.5,1.3,288.4,288.7,1.3,288.4,288.7
1999-08-10 08:00:00,221.333,0,2.2,180,288.2,2.2,180,288.2,2.3,272.5,288.5
1999-08-10 09:00:00,221.375,0,2.6,175.6,288.1,2.6,175.6,288.1,2.6,175.6,288.1
1999-08-10 10:00:00,221.417,0,3.3,174.8,288.1,3.3,174.8,288.1,3.3,174.8,288.1
1999-08-10 11:00:00,221.458,0,2.4,189.5,288.2,2.4,189.5,288.2,2.4,189.5,288.2
1999-08-10 12:00:00,221.5,0.244,1.7,241.9,288.3,1.7,241.9,288.3,1.7,241.9,288.3
1999-08-10 13:00:00,221.542,0.103,2.6,79.1,289,0.7,261.9,288.5,0.7,261.9,288.5
1999-08-10 14:00:00,221.583,0,3.1,93.7,289.4,3.1,93.7,289.4,0.4,14,288.7
1999-08-10 15:00:00,221.625,0,3.1,101.3,290,3.1,101.3,290,3.1,101.3,290
1999-08-10 16:00:00,221.667,0,0.7,116.6,290.3,0.7,116.6,290.3,0.7,116.6,290.3
1999-08-10 17:00:00,221.708,0,1.5,42.3,290.2,1.5,42.3,290.2,1.5,42.3,290.2
1999-08-10 18:00:00,221.75,0,2.4,41.6,290.3,2.4,41.6,290.3,2.4,41.6,290.3
1999-08-10 19:00:00,221.792,0,3.8,58,290.3,4.2,70.7,290.3,4.2,70.7,290.3
1999-08-10 20:00:00,221.833,0,3.5,50.8,290.2,3.5,50.8,290.2,4,63.4,290.1
1999-08-10 21:00:00,221.875,0,4.2,46,290,4.2,46,290,4.2,46,290
1999-08-10 22:00:00,221.917,0.13,5.8,38,289.9,5.8,38,289.9,5.8,38,289.9
1999-08-10 23:00:00,221.958,0.22,5.6,34.8,290,5.6,34.8,290,5.6,34.8,290
1999-08-11 00:00:00,222,0,5.7,13.1,290,5.7,13.1,290,5.7,13.1,290
1999-08-11 01:00:00,222.042,0,6.4,2.7,289.8,6.8,0.8,290,6.8,0.8,290
1999-08-11 02:00:00,222.083,0,5.7,359,290,5.7,359,290,6.6,356.5,290.1
1999-08-11 03:00:00,222.125,0,6.1,336.8,290,6.1,336.8,290,6.1,336.8,290
1999-08-11 04:00:00,222.167,1.119,7.8,331.8,289.9,7.8,331.8,289.9,7.8,331.8,289.9
1999-08-11 05:00:00,222.208,0.198,9.3,333.7,289.6,9.3,333.7,289.6,9.3,333.7,289.6
1999-08-11 06:00:00,222.25,0.447,7.8,349.7,289.6,7.8,349.7,289.6,7.8,349.7,289.6
1999-08-11 07:00:00,222.292,0.288,5.2,341.9,289.1,6.4,357.3,289.9,6.4,357.3,289.9
1999-08-11 08:00:00,222.333,2.257,4.5,336.3,289.1,4.5,336.3,289.1,5.2,358.9,290
1999-08-11 09:00:00,222.375,2.912,5.2,342.3,289.2,5.2,342.3,289.2,5.2,342.3,289.2
1999-08-11 10:00:00,222.417,4.643,4.8,357.6,289.3,4.8,357.6,289.3,4.8,357.6,289.3
1999-08-11 11:00:00,222.458,3.783,5.7,347.9,289.4,5.7,347.9,289.4,5.7,347.9,289.4
1999-08-11 12:00:00,222.5,2.601,6.4,353.8,289.6,6.4,353.8,289.6,6.4,353.8,289.6
1999-08-11 13:00:00,222.542,1.037,6.7,354,288.7,6.4,4.5,289.5,6.4,4.5,289.5
1999-08-11 14:00:00,222.583,0.239,5.7,354,288.7,5.7,354,288.7,6,9.6,289.3
1999-08-11 15:00:00,222.625,0.074,5.9,1,288.7,5.9,1,288.7,5.9,1,288.7
1999-08-11 16:00:00,222.667,0.05,7,4.9,288.6,7,4.9,288.6,7,4.9,288.6
1999-08-11 17:00:00,222.708,0.5,8.5,11.6,288.5,8.5,11.6,288.5,8.5,11.6,288.5
1999-08-11 18:00:00,222.75,1.674,8.5,17.2,288.3,8.5,17.2,288.3,8.5,17.2,288.3
1999-08-11 19:00:00,222.792,0.173,5.4,25.1,287.9,7.4,24.8,288.2,7.4,24.8,288.2
1999-08-11 20:00:00,222.833,0,4.2,15,287.9,4.2,15,287.9,5.8,23.5,288.2
1999-08-11 21:00:00,222.875,0.59,3.7,0,288.1,3.7,0,288.1,3.7,0,288.1
1999-08-11 22:00:00,222.917,1.059,2.8,6.1,288.3,2.8,6.1,288.3,2.8,6.1,288.3
1999-08-11 23:00:00,222.958,0.704,2.5,0,288.4,2.5,0,288.4,2.5,0,288.4
1999-08-12 00:00:00,223,0.646,2.8,340.9,288.5,2.8,340.9,288.5,2.8,340.9,288.5
1999-08-12 01:00:00,223.042,0.77,2.6,294.6,288.5,2.7,333.4,288.5,2.7,333.4,288.5
1999-08-12 02:00:00,223.083,0,1.7,290.6,288.4,1.7,290.6,288.4,1.7,339.4,288.5
1999-08-12 03:00:00,223.125,0,1.3,222,288.3,1.3,222,288.3,1.3,222,288.3
1999-08-12 04:00:00,223.167,0,2.9,216.5,288,2.9,216.5,288,2.9,216.5,288
1999-08-12 05:00:00,223.208,0,3.3,228.7,287.8,3.3,228.7,287.8,3.3,228.7,287.8
1999-08-12 06:00:00,223.25,0,3.1,218.4,287.7,3.1,218.4,287.7,3.1,218.4,287.7
1999-08-12 07:00:00,223.292,0,2.7,188.4,287.3,3.5,207.3,287.5,3.5,207.3,287.5
1999-08-12 08:00:00,223.333,0,2.4,172.9,287.2,2.4,172.9,287.2,3.1,210.7,287.6
1999-08-12 09:00:00,223.375,0.131,2.8,167.5,287.2,2.8,167.5,287.2,2.8,167.5,287.2
1999-08-12 10:00:00,223.417,0.071,1.6,158.2,287.4,1.6,158.2,287.4,1.6,158.2,287.4
1999-08-12 11:00:00,223.458,0.185,1.9,117.9,287.9,1.9,117.9,287.9,1.9,117.9,287.9
1999-08-12 12:00:00,223.5,1.833,1.7,121,288.2,1.7,121,288.2,1.7,121,288.2
1999-08-12 13:00:00,223.542,4.183,0.4,90,288.7,1.1,95.2,288.7,1.1,95.2,288.7
1999-08-12 14:00:00,223.583,0.546,1.6,34.7,288.8,1.6,34.7,288.8,1.6,39.8,288.8
1999-08-12 15:00:00,223.625,0.022,2.5,40.1,288.8,2.5,40.1,288.8,2.5,40.1,288.8
1999-08-12 16:00:00,223.667,0.021,3.1,50.2,288.8,3.1,50.2,288.8,3.1,50.2,288.8
1999-08-12 17:00:00,223.708,0.201,4.4,65.8,288.7,4.4,65.8,288.7,4.4,65.8,288.7
1999-08-12 18:00:00,223.75,0.121,4.7,71.6,288.5,4.7,71.6,288.5,4.7,71.6,288.5
1999-08-12 19:00:00,223.792,0.021,4.1,72.9,288.1,4.5,76,288.3,4.5,76,288.3
1999-08-12 20:00:00,223.833,0,4.4,80.8,287.9,4.4,80.8,287.9,4.1,90,288.1
1999-08-12 21:00:00,223.875,0,4.2,83.2,287.7,4.2,83.2,287.7,4.2,83.2,287.7
1999-08-12 22:00:00,223.917,0,3.6,80.3,287.7,3.6,80.3,287.7,3.6,80.3,287.7
1999-08-12 23:00:00,223.958,0,3.7,74.5,287.6,3.7,74.5,287.6,3.7,74.5,287.6
1999-08-13 00:00:00,224,0,3.9,75.3,287.6,3.9,75.3,287.6,3.9,75.3,287.6
1999-08-13 01:00:00,224.042,0,3,72.8,287.2,3.9,84.1,287.5,3.9,84.1,287.5
1999-08-13 02:00:00,224.083,0,2.2,71.6,287.2,2.2,71.6,287.2,2.9,88,287.5
1999-08-13 03:00:00,224.125,0,1.3,63.4,287.2,1.3,63.4,287.2,1.3,63.4,287.2
1999-08-13 04:00:00,224.167,0,2.3,59,287.3,2.3,59,287.3,2.3,59,287.3
1999-08-13 05:00:00,224.208,0,1.9,74.5,287.4,1.9,74.5,287.4,1.9,74.5,287.4
1999-08-13 06:00:00,224.25,0,2.1,67.2,287.4,2.1,67.2,287.4,2.1,67.2,287.4
1999-08-13 07:00:00,224.292,0,1.1,45,287.4,2.2,74.1,287.5,2.2,74.1,287.5
1999-08-13 08:00:00,224.333,0,1.5,61.7,287.8,1.5,61.7,287.8,2.6,76.5,287.9
1999-08-13 09:00:00,224.375,0,0.3,18.4,288,0.3,18.4,288,0.3,18.4,288
1999-08-13 10:00:00,224.417,0.03,0.8,320.2,288.2,0.8,320.2,288.2,0.8,320.2,288.2
1999-08-13 11:00:00,224.458,0,0.6,38.7,288.5,0.6,38.7,288.5,0.6,38.7,288.5
1999-08-13 12:00:00,224.5,0,0.2,90,288.8,0.2,90,288.8,0.2,90,288.8
1999-08-13 13:00:00,224.542,0.001,2.5,272.3,288.4,1.8,270,288.9,1.8,270,288.9
1999-08-13 14:00:00,224.583,0.001,4,278.5,288.3,4,278.5,288.3,3.2,282.7,288.7
1999-08-13 15:00:00,224.625,0.04,2.7,309,288.2,2.7,309,288.2,2.7,309,288.2
1999-08-13 16:00:00,224.667,0.3,2.3,316.7,288.2,2.3,316.7,288.2,2.3,316.7,288.2
1999-08-13 17:00:00,224.708,0.001,2.2,303.7,288.1,2.2,303.7,288.1,2.2,303.7,288.1
1999-08-13 18:00:00,224.75,0,0.4,346,288,0.4,346,288,0.4,346,288
1999-08-13 19:00:00,224.792,0,2,114,288,1.1,158.2,287.9,1.1,158.2,287.9
1999-08-13 20:00:00,224.833,0,3.3,127.6,287.8,3.3,127.6,287.8,2,156,287.8
1999-08-13 21:00:00,224.875,0,4.5,126.9,287.5,4.5,126.9,287.5,4.5,126.9,287.5
1999-08-13 22:00:00,224.917,0,5.4,133.5,287.4,5.4,133.5,287.4,5.4,133.5,287.4
1999-08-13 23:00:00,224.958,0.002,5.7,143.5,287.3,5.7,143.5,287.3,5.7,143.5,287.3
1999-08-14 00:00:00,225,0.204,6.2,150.9,287.2,6.2,150.9,287.2,6.2,150.9,287.2
1999-08-14 01:00:00,225.042,0.434,5.5,153,287.1,6.1,159.8,287,6.1,159.8,287
1999-08-14 02:00:00,225.083,1.482,6.6,149.2,287,6.6,149.2,287,6.7,152.3,286.8
1999-08-14 03:00:00,225.125,1.552,7.7,151.1,286.7,7.7,151.1,286.7,7.7,151.1,286.7
1999-08-14 04:00:00,225.167,1.974,8.4,154.7,286.2,8.4,154.7,286.2,8.4,154.7,286.2
1999-08-14 05:00:00,225.208,0.967,8.7,148.7,285.9,8.7,148.7,285.9,8.7,148.7,285.9
1999-08-14 06:00:00,225.25,0.8,8.7,149.6,286,8.7,149.6,286,8.7,149.6,286
1999-08-14 07:00:00,225.292,3.044,8.5,147.4,286.2,9.3,153.7,286.4,9.3,153.7,286.4
1999-08-14 08:00:00,225.333,4.824,9.2,143.9,287,9.2,143.9,287,9.7,153.2,287.2
1999-08-14 09:00:00,225.375,5.062,9.6,145.6,288,9.6,145.6,288,9.6,145.6,288
1999-08-14 10:00:00,225.417,9.27,10.6,143.5,289.1,10.6,143.5,289.1,10.6,143.5,289.1
1999-08-14 11:00:00,225.458,10.372,11.9,151.5,290.8,11.9,151.5,290.8,11.9,151.5,290.8
1999-08-14 12:00:00,225.5,9.825,12.3,153.9,292,12.3,153.9,292,12.3,153.9,292
1999-08-14 13:00:00,225.542,9.315,11,136.5,291.3,12.1,149.8,292,12.1,149.8,292
1999-08-14 14:00:00,225.583,13.573,11.6,134.3,290.8,11.6,134.3,290.8,11.6,148.8,291.6
1999-08-14 15:00:00,225.625,12.064,12.5,136,291.2,12.5,136,291.2,12.5,136,291.2
1999-08-14 16:00:00,225.667,11.109,12.9,135.9,291.1,12.9,135.9,291.1,12.9,135.9,291.1
1999-08-14 17:00:00,225.708,10.234,12.7,135.6,290.4,12.7,135.6,290.4,12.7,135.6,290.4
1999-08-14 18:00:00,225.75,6.426,12.3,138.9,289.7,12.3,138.9,289.7,12.3,138.9,289.7
1999-08-14 19:00:00,225.792,9.961,10.5,133.5,289.4,11.1,142.3,289,11.1,142.3,289
1999-08-14 20:00:00,225.833,7.642,10.5,132.3,289.1,10.5,132.3,289.1,11.4,140.7,288.5
1999-08-14 21:00:00,225.875,12.327,11.2,126.7,288.8,11.2,126.7,288.8,11.2,126.7,288.8
1999-08-14 22:00:00,225.917,13.301,10.3,131.4,288.6,10.3,131.4,288.6,10.3,131.4,288.6
1999-08-14 23:00:00,225.958,10.246,8.8,122.4,288.1,8.8,122.4,288.1,8.8,122.4,288.1
1999-08-15 00:00:00,226,2.861,7.6,122.6,287.7,7.6,122.6,287.7,7.6,122.6,287.7
1999-08-15 01:00:00,226.042,4.313,7.8,157.4,287.4,7.5,152.1,287.2,7.5,152.1,287.2
1999-08-15 02:00:00,226.083,5.142,7.3,162.6,287.4,7.3,162.6,287.4,7.8,169,287.2
1999-08-15 03:00:00,226.125,2.252,5.8,157.8,287.3,5.8,157.8,287.3,5.8,157.8,287.3
1999-08-15 04:00:00,226.167,1.542,4.2,169,287.2,4.2,169,287.2,4.2,169,287.2
1999-08-15 05:00:00,226.208,0.488,4.8,213,287,4.8,213,287,4.8,213,287
1999-08-15 06:00:00,226.25,0.089,6,223,287.2,6,223,287.2,6,223,287.2
1999-08-15 07:00:00,226.292,0,5.5,233.1,287.6,6.4,230.1,288.1,6.4,230.1,288.1
1999-08-15 08:00:00,226.333,0.003,5.9,227.1,288.2,5.9,227.1,288.2,6,234.5,288.6
1999-08-15 09:00:00,226.375,0,7.2,222.8,288.1,7.2,222.8,288.1,7.2,222.8,288.1
1999-08-15 10:00:00,226.417,0.001,7,219.2,288.1,7,219.2,288.1,7,219.2,288.1
1999-08-15 11:00:00,226.458,0,6.9,216.7,287.9,6.9,216.7,287.9,6.9,216.7,287.9
1999-08-15 12:00:00,226.5,0.001,5.6,241.1,288,5.6,241.1,288,5.6,241.1,288
1999-08-15 13:00:00,226.542,0.005,2.1,209.1,288.1,3.7,252.6,288.2,3.7,252.6,288.2
1999-08-15 14:00:00,226.583,0.305,2.4,250.8,288.2,2.4,250.8,288.2,3.5,256.8,288.3
1999-08-15 15:00:00,226.625,0.325,2.6,294.6,288.1,2.6,294.6,288.1,2.6,294.6,288.1
1999-08-15 16:00:00,226.667,0.568,2.2,302.3,288,2.2,302.3,288,2.2,302.3,288
1999-08-15 17:00:00,226.708,0.271,2.6,308.7,288,2.6,308.7,288,2.6,308.7,288
1999-08-15 18:00:00,226.75,0,2.8,316.5,288.1,2.8,316.5,288.1,2.8,316.5,288.1
1999-08-15 19:00:00,226.792,0,2.9,277.9,288.1,3.4,290.6,288.2,3.4,290.6,288.2
1999-08-15 20:00:00,226.833,0,3.6,266.8,288,3.6,266.8,288,4.5,285.6,288.1
1999-08-15 21:00:00,226.875,0,5,266.6,287.8,5,266.6,287.8,5,266.6,287.8
1999-08-15 22:00:00,226.917,0,4.8,279.7,287.8,4.8,279.7,287.8,4.8,279.7,287.8
1999-08-15 23:00:00,226.958,0.154,4.3,277.9,287.8,4.3,277.9,287.8,4.3,277.9,287.8
1999-08-16 00:00:00,227,0.027,3.9,284.7,287.9,3.9,284.7,287.9,3.9,284.7,287.9
1999-08-16 01:00:00,227.042,0,3.1,290.8,288,4.3,291.8,287.9,4.3,291.8,287.9
1999-08-16 02:00:00,227.083,0,3.7,308.4,288,3.7,308.4,288,4.4,306.6,288
1999-08-16 03:00:00,227.125,0,4.6,307.9,288.1,4.6,307.9,288.1,4.6,307.9,288.1
1999-08-16 04:00:00,227.167,0,4.2,319.8,288.2,4.2,319.8,288.2,4.2,319.8,288.2
1999-08-16 05:00:00,227.208,0.033,3.7,334.1,288.3,3.7,334.1,288.3,3.7,334.1,288.3
1999-08-16 06:00:00,227.25,0,2.5,303.7,288.2,2.5,303.7,288.2,2.5,303.7,288.2
1999-08-16 07:00:00,227.292,0,3.2,271.8,287.7,2.9,287.8,288.1,2.9,287.8,288.1
1999-08-16 08:00:00,227.333,0,3,279.5,287.5,3,279.5,287.5,2.8,312.1,288.1
1999-08-16 09:00:00,227.375,0,3.3,268.3,287.5,3.3,268.3,287.5,3.3,268.3,287.5
1999-08-16 10:00:00,227.417,0,3.8,271.5,287.7,3.8,271.5,287.7,3.8,271.5,287.7
1999-08-16 11:00:00,227.458,0,3.6,279.5,287.9,3.6,279.5,287.9,3.6,279.5,287.9
1999-08-16 12:00:00,227.5,0,3.5,280,287.9,3.5,280,287.9,3.5,280,287.9
1999-08-16 13:00:00,227.542,0,2.6,342.3,287.3,2.4,289.2,288.1,2.4,289.2,288.1
1999-08-16 14:00:00,227.583,0,2.5,0,287.4,2.5,0,287.4,2.6,285.6,288.2
1999-08-16 15:00:00,227.625,0,1.1,338.2,287.4,1.1,338.2,287.4,1.1,338.2,287.4
1999-08-16 16:00:00,227.667,0.001,1,348.7,287.4,1,348.7,287.4,1,348.7,287.4
1999-08-16 17:00:00,227.708,0,0.2,0,287.4,0.2,0,287.4,0.2,0,287.4
1999-08-16 18:00:00,227.75,0,0.4,166,287.3,0.4,166,287.3,0.4,166,287.3
1999-08-16 19:00:00,227.792,0,0.8,119.7,286.7,0.2,153.4,287.3,0.2,153.4,287.3
1999-08-16 20:00:00,227.833,0,1.3,161.6,286.6,1.3,161.6,286.6,0.8,172.9,287.2
1999-08-16 21:00:00,227.875,0,2.7,193,286.6,2.7,193,286.6,2.7,193,286.6
1999-08-16 22:00:00,227.917,0,4.3,215.5,286.6,4.3,215.5,286.6,4.3,215.5,286.6
1999-08-16 23:00:00,227.958,0,4.7,234.6,286.7,4.7,234.6,286.7,4.7,234.6,286.7
1999-08-17 00:00:00,228,0,4.2,242.8,286.7,4.2,242.8,286.7,4.2,242.8,286.7
1999-08-17 01:00:00,228.042,0,1.9,238,286.7,3.4,244.2,286.8,3.4,244.2,286.8
1999-08-17 02:00:00,228.083,0,0.7,225,286.7,0.7,225,286.7,2.2,254.1,286.8
1999-08-17 03:00:00,228.125,0,1.9,218.7,286.7,1.9,218.7,286.7,1.9,218.7,286.7
1999-08-17 04:00:00,228.167,0,2.2,201.8,286.6,2.2,201.8,286.6,2.2,201.8,286.6
1999-08-17 05:00:00,228.208,0,1.9,164.5,286.4,1.9,164.5,286.4,1.9,164.5,286.4
1999-08-17 06:00:00,228.25,0,3.2,187.1,286.2,3.2,187.1,286.2,3.2,187.1,286.2
1999-08-17 07:00:00,228.292,0,3.9,211.2,286.1,4.7,206.6,285.9,4.7,206.6,285.9
1999-08-17 08:00:00,228.333,0,2,210.5,286.4,2,210.5,286.4,3,216.9,286.2
1999-08-17 09:00:00,228.375,0,1.6,240.3,287.2,1.6,240.3,287.2,1.6,240.3,287.2
1999-08-17 10:00:00,228.417,0,1.6,255.1,287.7,1.6,255.1,287.7,1.6,255.1,287.7
1999-08-17 11:00:00,228.458,0,2.4,237,288,2.4,237,288,2.4,237,288
1999-08-17 12:00:00,228.5,1.412,1.4,236.3,288.1,1.4,236.3,288.1,1.4,236.3,288.1
1999-08-17 13:00:00,228.542,0.194,0.4,225,288.9,1.7,260,288.4,1.7,260,288.4
1999-08-17 14:00:00,228.583,0.001,1,275.7,289.1,1,275.7,289.1,1.9,270,288.5
1999-08-17 15:00:00,228.625,0,0.9,324.5,289.1,0.9,324.5,289.1,0.9,324.5,289.1
1999-08-17 16:00:00,228.667,0,0.9,35.5,289.1,0.9,35.5,289.1,0.9,35.5,289.1
1999-08-17 17:00:00,228.708,0.001,1.3,26.6,289.1,1.3,26.6,289.1,1.3,26.6,289.1
1999-08-17 18:00:00,228.75,0,1.8,49.4,289,1.8,49.4,289,1.8,49.4,289
1999-08-17 19:00:00,228.792,0,3.1,54.2,288.8,2.8,55.2,288.8,2.8,55.2,288.8
1999-08-17 20:00:00,228.833,0,3.1,71,288.6,3.1,71,288.6,3.1,73.3,288.6
1999-08-17 21:00:00,228.875,0,3.5,98.1,288.3,3.5,98.1,288.3,3.5,98.1,288.3
1999-08-17 22:00:00,228.917,0,3.7,117.3,288.1,3.7,117.3,288.1,3.7,117.3,288.1
1999-08-17 23:00:00,228.958,0,4.3,113.6,287.9,4.3,113.6,287.9,4.3,113.6,287.9
1999-08-18 00:00:00,229,0,4.7,123.7,287.6,4.7,123.7,287.6,4.7,123.7,287.6
1999-08-18 01:00:00,229.042,0.001,3.7,108.9,287.5,4.2,136,287.4,4.2,136,287.4
1999-08-18 02:00:00,229.083,0,3.4,121.8,287.1,3.4,121.8,287.1,3.7,133.9,287.3
1999-08-18 03:00:00,229.125,0.001,4,94.3,286.8,4,94.3,286.8,4,94.3,286.8
1999-08-18 04:00:00,229.167,0,3.9,109.4,286.2,3.9,109.4,286.2,3.9,109.4,286.2
1999-08-18 05:00:00,229.208,0,4.9,106.6,285.6,4.9,106.6,285.6,4.9,106.6,285.6
1999-08-18 06:00:00,229.25,0.203,5.6,111,285.3,5.6,111,285.3,5.6,111,285.3
1999-08-18 07:00:00,229.292,0,4.8,121.4,285.7,5,130.1,285.7,5,130.1,285.7
1999-08-18 08:00:00,229.333,0.003,4.5,105.6,287,4.5,105.6,287,4.5,133.2,286.9
1999-08-18 09:00:00,229.375,0.027,5.9,105.7,288.4,5.9,105.7,288.4,5.9,105.7,288.4
1999-08-18 10:00:00,229.417,0.593,6.5,112.6,289.1,6.5,112.6,289.1,6.5,112.6,289.1
1999-08-18 11:00:00,229.458,1.161,7.3,115.2,289.5,7.3,115.2,289.5,7.3,115.2,289.5
1999-08-18 12:00:00,229.5,2.992,8.2,116.9,289.2,8.2,116.9,289.2,8.2,116.9,289.2
1999-08-18 13:00:00,229.542,4.194,7.4,118.3,289.7,8.5,121.1,289.4,8.5,121.1,289.4
1999-08-18 14:00:00,229.583,6.987,8.5,120.5,289.5,8.5,120.5,289.5,8.9,126.7,289.5
1999-08-18 15:00:00,229.625,4.597,8.7,113.6,289.3,8.7,113.6,289.3,8.7,113.6,289.3
1999-08-18 16:00:00,229.667,5.045,9.2,112.4,288.9,9.2,112.4,288.9,9.2,112.4,288.9
1999-08-18 17:00:00,229.708,5.218,9.5,116.8,288.4,9.5,116.8,288.4,9.5,116.8,288.4
1999-08-18 18:00:00,229.75,4.628,9,110.3,288.2,9,110.3,288.2,9,110.3,288.2
1999-08-18 19:00:00,229.792,4.229,8.6,99.4,287.9,9.1,104,287.9,9.1,104,287.9
1999-08-18 20:00:00,229.833,2.181,9.4,98.6,287.6,9.4,98.6,287.6,9.5,101.5,287.6
1999-08-18 21:00:00,229.875,3.423,9.6,99.6,287.3,9.6,99.6,287.3,9.6,99.6,287.3
1999-08-18 22:00:00,229.917,2.132,9.7,98.3,287.1,9.7,98.3,287.1,9.7,98.3,287.1
1999-08-18 23:00:00,229.958,1.793,10.1,100.9,287.2,10.1,100.9,287.2,10.1,100.9,287.2
1999-08-19 00:00:00,230,3.914,10.2,100.2,287.4,10.2,100.2,287.4,10.2,100.2,287.4
1999-08-19 01:00:00,230.042,2.931,9.1,85,287.3,10.5,98.7,287.2,10.5,98.7,287.2
1999-08-19 02:00:00,230.083,0.765,10.3,83.3,287,10.3,83.3,287,10.1,94,287.2
1999-08-19 03:00:00,230.125,2.614,10.5,81.3,286.9,10.5,81.3,286.9,10.5,81.3,286.9
1999-08-19 04:00:00,230.167,1.867,10.8,80.4,287.4,10.8,80.4,287.4,10.8,80.4,287.4
1999-08-19 05:00:00,230.208,3.513,10.2,77.6,287.5,10.2,77.6,287.5,10.2,77.6,287.5
1999-08-19 06:00:00,230.25,3.407,9.9,74.8,287.4,9.9,74.8,287.4,9.9,74.8,287.4
1999-08-19 07:00:00,230.292,7.136,10,65.2,287.5,10.1,71.6,287.3,10.1,71.6,287.3
1999-08-19 08:00:00,230.333,4.717,11.2,64.6,287.6,11.2,64.6,287.6,10.8,69.4,287.4
1999-08-19 09:00:00,230.375,4.707,11.9,67.3,287.7,11.9,67.3,287.7,11.9,67.3,287.7
1999-08-19 10:00:00,230.417,6.299,10.9,76.7,287.8,10.9,76.7,287.8,10.9,76.7,287.8
1999-08-19 11:00:00,230.458,4.535,8.9,78.3,288.3,8.9,78.3,288.3,8.9,78.3,288.3
1999-08-19 12:00:00,230.5,6.836,8,68.9,288.5,8,68.9,288.5,8,68.9,288.5
1999-08-19 13:00:00,230.542,10.766,6.1,59.7,288.6,7.3,51.7,288.5,7.3,51.7,288.5
1999-08-19 14:00:00,230.583,6.716,6.7,48.7,289.2,6.7,48.7,289.2,7.3,41.1,289.1
1999-08-19 15:00:00,230.625,7.94,6.6,45.6,289.8,6.6,45.6,289.8,6.6,45.6,289.8
